2 	-3.98637 	-1.38722e-17 	-0.0810861
2 	-3.9593 	-1.34474e-17 	-0.081116
2 	-3.93259 	-1.63192e-17 	-0.0811787
2 	-3.90625 	-1.64159e-17 	-0.0812579
2 	-3.88027 	-1.18294e-17 	-0.0813514
2 	-3.85464 	-8.45773e-18 	-0.0814599
2 	-3.82936 	-9.07645e-18 	-0.0815832
2 	-3.80442 	-7.61403e-18 	-0.0817204
2 	-3.77982 	-3.37659e-18 	-0.0818711
2 	-3.75555 	-8.74385e-19 	-0.0820346
2 	-3.73161 	-8.01323e-19 	-0.0822104
2 	-3.7082 	1.69921e-18 	-0.082398
2 	-3.69648 	4.16334e-18 	-0.0813384
2 	-3.6847 	7.28584e-18 	-0.0815355
2 	-3.66172 	7.28584e-18 	-0.081743
2 	-3.63904 	7.28584e-18 	-0.0819603
2 	-3.61667 	5.89806e-18 	-0.082187
2 	-3.5946 	4.85723e-18 	-0.0824227
2 	-3.57282 	6.93889e-18 	-0.0826669
2 	-3.55134 	5.89806e-18 	-0.0829191
2 	-3.53015 	4.51028e-18 	-0.0831791
2 	-3.50924 	1.38778e-18 	-0.0834463
2 	-3.48862 	1.38778e-18 	-0.0837204
2 	-3.46827 	2.42861e-18 	-0.0840009
2 	-3.44819 	3.46945e-18 	-0.0842876
2 	-3.42838 	1.38778e-18 	-0.08458
2 	-3.40884 	-3.46945e-18 	-0.0848777
2 	-3.38955 	-3.46945e-18 	-0.0851805
2 	-3.37053 	1.38778e-18 	-0.0854879
2 	-3.35176 	1.73472e-18 	-0.0857996
2 	-3.33324 	-1.38778e-18 	-0.0861153
2 	-3.31497 	-3.85186e-34 	-0.0864346
2 	-3.29694 	1.73472e-18 	-0.0867572
2 	-3.27915 	-3.85186e-34 	-0.0870828
2 	-3.2616 	-4.45864e-18 	-0.087411
2 	-3.24428 	-8.51882e-18 	-0.0877416
2 	-3.2272 	-1.02592e-17 	-0.0880742
2 	-3.21034 	-1.32795e-17 	-0.0884085
2 	-3.1937 	-1.54329e-17 	-0.0887443
2 	-3.17729 	-1.43342e-17 	-0.0890812
2 	-3.16109 	-1.68789e-17 	-0.089419
2 	-3.14511 	-2.02048e-17 	-0.0897573
2 	-3.12933 	-2.11892e-17 	-0.0900959
2 	-3.11377 	-2.13068e-17 	-0.0904345
2 	-3.09842 	-1.96902e-17 	-0.0907729
2 	-3.08326 	-1.8768e-17 	-0.0911107
2 	-3.06831 	-2.13157e-17 	-0.0914478
2 	-3.05356 	-2.68129e-17 	-0.0917839
2 	-3.039 	-2.88411e-17 	-0.0921186
2 	-3.02463 	-2.89616e-17 	-0.0924518
2 	-3.01045 	-3.48072e-17 	-0.0927833
2 	-2.99646 	-4.06533e-17 	-0.0931127
2 	-2.98265 	-4.16426e-17 	-0.0934399
2 	-2.96902 	-3.8469e-17 	-0.0937644
2 	-2.95557 	-3.84184e-17 	-0.0940861
2 	-2.9423 	-3.9756e-17 	-0.094406
2 	-2.9292 	-3.79716e-17 	-0.094724
2 	-2.91628 	-3.65346e-17 	-0.0950313
2 	-2.90352 	-3.64859e-17 	-0.0953187
2 	-2.89297 	-3.64454e-17 	-0.0956448
2 	-2.88672 	-3.36536e-17 	-0.0943507
2 	-2.87849 	-2.91434e-17 	-0.0948504
2 	-2.87095 	-2.63678e-17 	-0.10035
2 	-2.81118 	-2.32453e-17 	-0.101799
2 	-2.69742 	-1.97029e-17 	-0.103069
2 	-2.58953 	-2.04245e-17 	-0.104142
2 	-2.53345 	-2.16342e-17 	-0.104998
2 	-2.48346 	-1.98717e-17 	-0.114356
2 	-2.38935 	-1.82922e-17 	-0.115978
2 	-2.29619 	-1.99055e-17 	-0.117565
2 	-2.22264 	-2.27769e-17 	-0.11913
2 	-2.1791 	-2.42861e-17 	-0.128651
2 	-2.12186 	-2.46331e-17 	-0.129543
2 	-2.04006 	-2.82337e-17 	-0.130289
2 	-1.96148 	-3.16061e-17 	-0.130898
2 	-1.89177 	-3.21688e-17 	-0.131385
2 	-1.85468 	-3.08781e-17 	-0.149271
2 	-1.81301 	-2.77556e-17 	-0.150246
2 	-1.7427 	-2.81025e-17 	-0.151113
2 	-1.67476 	-2.89302e-17 	-0.151872
2 	-1.60902 	-3.1585e-17 	-0.152524
2 	-1.54723 	-3.2492e-17 	-0.153069
2 	-1.51588 	-2.84495e-17 	-0.165915
2 	-1.48352 	-3.01842e-17 	-0.166093
