# Probe 0 (2 0 0)
# Probe 1 (3 -1.5 0)
# Probe 2 (3 1.5 0)
# Probe 3 (4 -2 0)
# Probe 4 (4 2 0)
#       Probe             0             1             2             3             4
#        Time
          0.3             (0.934795 -0.00312691 2.17082e-21)             (0.995371 0.0201825 -2.66591e-22)             (0.995371 -0.0201825 2.14507e-22)             (1.00068 0.00824903 0)             (1.00068 -0.00824903 0)
        0.305             (0.934555 -0.00314093 2.17921e-21)             (0.995375 0.0202514 -2.62634e-22)             (0.995375 -0.0202514 2.11059e-22)             (1.00069 0.00828277 0)             (1.00069 -0.00828277 0)
         0.31             (0.934315 -0.003155 2.18825e-21)             (0.99538 0.0203204 -2.58493e-22)             (0.99538 -0.0203204 2.07509e-22)             (1.0007 0.00831635 0)             (1.0007 -0.00831635 0)
        0.315             (0.934074 -0.00316912 2.19743e-21)             (0.995384 0.0203894 -2.54338e-22)             (0.995384 -0.0203894 2.03958e-22)             (1.0007 0.00834978 0)             (1.0007 -0.00834978 0)
         0.32             (0.933832 -0.00318329 2.20584e-21)             (0.995388 0.0204586 -2.50224e-22)             (0.995388 -0.0204586 2.00406e-22)             (1.00071 0.00838305 0)             (1.00071 -0.00838305 0)
        0.325             (0.93359 -0.00319752 2.21421e-21)             (0.995392 0.0205279 -2.46066e-22)             (0.995392 -0.0205279 1.96842e-22)             (1.00072 0.00841618 0)             (1.00072 -0.00841618 0)
         0.33             (0.933346 -0.00321179 2.22237e-21)             (0.995396 0.0205973 -2.41863e-22)             (0.995396 -0.0205973 1.93244e-22)             (1.00073 0.00844918 0)             (1.00073 -0.00844918 0)
        0.335             (0.933102 -0.00322612 2.23088e-21)             (0.995399 0.0206668 -2.37725e-22)             (0.995399 -0.0206668 1.89696e-22)             (1.00074 0.00848204 0)             (1.00074 -0.00848204 0)
         0.34             (0.932857 -0.00324051 2.23925e-21)             (0.995403 0.0207365 -2.33519e-22)             (0.995403 -0.0207365 1.86107e-22)             (1.00074 0.00851477 0)             (1.00074 -0.00851477 0)
        0.345             (0.932612 -0.00325495 2.24697e-21)             (0.995406 0.0208062 -2.29204e-22)             (0.995406 -0.0208062 1.82437e-22)             (1.00075 0.00854738 0)             (1.00075 -0.00854738 0)
         0.35             (0.932365 -0.00326946 2.25507e-21)             (0.99541 0.0208761 -2.24968e-22)             (0.99541 -0.0208761 1.78833e-22)             (1.00076 0.00857987 0)             (1.00076 -0.00857987 0)
        0.355             (0.932118 -0.00328402 2.2636e-21)             (0.995413 0.0209461 -2.2085e-22)             (0.995413 -0.0209461 1.75328e-22)             (1.00077 0.00861226 0)             (1.00077 -0.00861226 0)
         0.36             (0.93187 -0.00329864 2.27201e-21)             (0.995416 0.0210161 -2.1673e-22)             (0.995416 -0.0210161 1.7182e-22)             (1.00077 0.00864456 0)             (1.00077 -0.00864456 0)
        0.365             (0.93162 -0.00331333 2.27905e-21)             (0.995419 0.0210863 -2.1232e-22)             (0.995419 -0.0210863 1.68107e-22)             (1.00078 0.00867676 0)             (1.00078 -0.00867676 0)
         0.37             (0.93137 -0.00332808 2.28529e-21)             (0.995422 0.0211566 -2.0781e-22)             (0.995422 -0.0211566 1.64322e-22)             (1.00079 0.00870887 0)             (1.00079 -0.00870887 0)
        0.375             (0.931119 -0.00334291 2.29228e-21)             (0.995424 0.0212271 -2.03563e-22)             (0.995424 -0.0212271 1.60734e-22)             (1.00079 0.0087409 0)             (1.00079 -0.0087409 0)
         0.38             (0.930867 -0.0033578 2.29992e-21)             (0.995427 0.0212977 -1.99411e-22)             (0.995427 -0.0212977 1.57217e-22)             (1.0008 0.00877283 0)             (1.0008 -0.00877283 0)
        0.385             (0.930615 -0.00337277 2.30768e-21)             (0.995429 0.0213684 -1.95274e-22)             (0.995429 -0.0213684 1.53728e-22)             (1.00081 0.00880468 0)             (1.00081 -0.00880468 0)
         0.39             (0.930361 -0.0033878 2.31496e-21)             (0.995431 0.0214391 -1.90931e-22)             (0.995431 -0.0214391 1.50108e-22)             (1.00082 0.00883646 0)             (1.00082 -0.00883646 0)
        0.395             (0.930106 -0.0034029 2.32219e-21)             (0.995434 0.02151 -1.86702e-22)             (0.995434 -0.02151 1.46559e-22)             (1.00082 0.00886817 0)             (1.00082 -0.00886817 0)
          0.4             (0.92985 -0.00341808 2.32907e-21)             (0.995436 0.0215811 -1.82494e-22)             (0.995436 -0.0215811 1.43016e-22)             (1.00083 0.00889982 0)             (1.00083 -0.00889982 0)
        0.405             (0.929593 -0.00343333 2.3365e-21)             (0.995438 0.0216522 -1.78387e-22)             (0.995438 -0.0216522 1.39562e-22)             (1.00084 0.0089314 0)             (1.00084 -0.0089314 0)
         0.41             (0.929335 -0.00344866 2.3439e-21)             (0.995439 0.0217235 -1.74126e-22)             (0.995439 -0.0217235 1.3602e-22)             (1.00085 0.00896292 0)             (1.00085 -0.00896292 0)
        0.415             (0.929077 -0.00346406 2.35108e-21)             (0.995441 0.0217949 -1.69941e-22)             (0.995441 -0.0217949 1.32526e-22)             (1.00085 0.00899438 0)             (1.00085 -0.00899438 0)
         0.42             (0.928817 -0.00347954 2.35821e-21)             (0.995443 0.0218664 -1.65885e-22)             (0.995443 -0.0218664 1.29123e-22)             (1.00086 0.00902579 0)             (1.00086 -0.00902579 0)
        0.425             (0.928556 -0.0034951 2.36549e-21)             (0.995444 0.0219381 -1.61802e-22)             (0.995444 -0.0219381 1.25708e-22)             (1.00087 0.00905715 0)             (1.00087 -0.00905715 0)
         0.43             (0.928294 -0.00351073 2.37298e-21)             (0.995446 0.0220098 -1.57689e-22)             (0.995446 -0.0220098 1.22282e-22)             (1.00087 0.00908845 0)             (1.00087 -0.00908845 0)
        0.435             (0.928031 -0.00352645 2.38042e-21)             (0.995447 0.0220817 -1.53713e-22)             (0.995447 -0.0220817 1.18954e-22)             (1.00088 0.00911971 0)             (1.00088 -0.00911971 0)
         0.44             (0.927767 -0.00354225 2.38728e-21)             (0.995448 0.0221538 -1.49722e-22)             (0.995448 -0.0221538 1.15607e-22)             (1.00089 0.00915091 0)             (1.00089 -0.00915091 0)
        0.445             (0.927502 -0.00355813 2.39438e-21)             (0.995449 0.022226 -1.458e-22)             (0.995449 -0.022226 1.12337e-22)             (1.00089 0.00918209 0)             (1.00089 -0.00918209 0)
         0.45             (0.927235 -0.0035741 2.40169e-21)             (0.99545 0.0222982 -1.41882e-22)             (0.99545 -0.0222982 1.09091e-22)             (1.0009 0.00921327 0)             (1.0009 -0.00921327 0)
        0.455             (0.926968 -0.00359015 2.4089e-21)             (0.995451 0.0223706 -1.38005e-22)             (0.995451 -0.0223706 1.05857e-22)             (1.00091 0.00924442 0)             (1.00091 -0.00924442 0)
         0.46             (0.9267 -0.00360629 2.41651e-21)             (0.995452 0.0224431 -1.34246e-22)             (0.995452 -0.0224431 1.02718e-22)             (1.00092 0.00927554 0)             (1.00092 -0.00927554 0)
        0.465             (0.92643 -0.00362252 2.42362e-21)             (0.995453 0.0225158 -1.30441e-22)             (0.995453 -0.0225158 9.95403e-23)             (1.00092 0.00930662 0)             (1.00092 -0.00930662 0)
         0.47             (0.926159 -0.00363884 2.42968e-21)             (0.995454 0.0225886 -1.26556e-22)             (0.995454 -0.0225886 9.62967e-23)             (1.00093 0.00933767 0)             (1.00093 -0.00933767 0)
        0.475             (0.925887 -0.00365525 2.43624e-21)             (0.995454 0.0226615 -1.22716e-22)             (0.995454 -0.0226615 9.30927e-23)             (1.00094 0.00936869 0)             (1.00094 -0.00936869 0)
         0.48             (0.925614 -0.00367175 2.44323e-21)             (0.995455 0.0227346 -1.18901e-22)             (0.995455 -0.0227346 8.99311e-23)             (1.00094 0.00939969 0)             (1.00094 -0.00939969 0)
        0.485             (0.92534 -0.00368835 2.45047e-21)             (0.995455 0.0228078 -1.15249e-22)             (0.995455 -0.0228078 8.69065e-23)             (1.00095 0.00943073 0)             (1.00095 -0.00943073 0)
         0.49             (0.925064 -0.00370504 2.45746e-21)             (0.995456 0.0228812 -1.11642e-22)             (0.995456 -0.0228812 8.38933e-23)             (1.00096 0.00946175 0)             (1.00096 -0.00946175 0)
        0.495             (0.924787 -0.00372182 2.46457e-21)             (0.995456 0.0229546 -1.07924e-22)             (0.995456 -0.0229546 8.08198e-23)             (1.00096 0.00949276 0)             (1.00096 -0.00949276 0)
          0.5             (0.92451 -0.0037387 2.47195e-21)             (0.995456 0.0230282 -1.04299e-22)             (0.995456 -0.0230282 7.78175e-23)             (1.00097 0.00952376 0)             (1.00097 -0.00952376 0)
        0.505             (0.92423 -0.00375568 2.47813e-21)             (0.995456 0.023102 -1.0061e-22)             (0.995456 -0.023102 7.47542e-23)             (1.00098 0.00955475 0)             (1.00098 -0.00955475 0)
         0.51             (0.92395 -0.00377277 2.48501e-21)             (0.995456 0.0231758 -9.69641e-23)             (0.995456 -0.0231758 7.17549e-23)             (1.00098 0.00958575 0)             (1.00098 -0.00958575 0)
        0.515             (0.923668 -0.00378995 2.49207e-21)             (0.995456 0.0232498 -9.34185e-23)             (0.995456 -0.0232498 6.8816e-23)             (1.00099 0.00961674 0)             (1.00099 -0.00961674 0)
         0.52             (0.923385 -0.00380723 2.4992e-21)             (0.995456 0.023324 -8.98986e-23)             (0.995456 -0.023324 6.58988e-23)             (1.001 0.00964773 0)             (1.001 -0.00964773 0)
        0.525             (0.923101 -0.00382461 2.50643e-21)             (0.995456 0.0233983 -8.64799e-23)             (0.995456 -0.0233983 6.30588e-23)             (1.001 0.00967872 0)             (1.001 -0.00967872 0)
         0.53             (0.922815 -0.0038421 2.5134e-21)             (0.995456 0.0234727 -8.30544e-23)             (0.995456 -0.0234727 6.02133e-23)             (1.00101 0.00970972 0)             (1.00101 -0.00970972 0)
        0.535             (0.922528 -0.00385969 2.52079e-21)             (0.995456 0.0235472 -7.97063e-23)             (0.995456 -0.0235472 5.74323e-23)             (1.00102 0.00974071 0)             (1.00102 -0.00974071 0)
         0.54             (0.92224 -0.00387738 2.52991e-21)             (0.995455 0.0236219 -7.65802e-23)             (0.995455 -0.0236219 5.48318e-23)             (1.00102 0.00977171 0)             (1.00102 -0.00977171 0)
        0.545             (0.921951 -0.00389518 2.53644e-21)             (0.995455 0.0236967 -7.32028e-23)             (0.995455 -0.0236967 5.20308e-23)             (1.00103 0.00980271 0)             (1.00103 -0.00980271 0)
         0.55             (0.92166 -0.0039131 2.54053e-21)             (0.995454 0.0237717 -6.96384e-23)             (0.995454 -0.0237717 4.90859e-23)             (1.00104 0.00983373 0)             (1.00104 -0.00983373 0)
        0.555             (0.921368 -0.00393114 2.5457e-21)             (0.995454 0.0238469 -6.62321e-23)             (0.995454 -0.0238469 4.62584e-23)             (1.00104 0.00986477 0)             (1.00104 -0.00986477 0)
         0.56             (0.921074 -0.0039493 2.55171e-21)             (0.995453 0.0239222 -6.29833e-23)             (0.995453 -0.0239222 4.35582e-23)             (1.00105 0.00989583 0)             (1.00105 -0.00989583 0)
        0.565             (0.920779 -0.00396756 2.5593e-21)             (0.995452 0.0239976 -5.98999e-23)             (0.995452 -0.0239976 4.09907e-23)             (1.00106 0.0099269 0)             (1.00106 -0.0099269 0)
         0.57             (0.920482 -0.00398595 2.56491e-21)             (0.995452 0.0240732 -5.64416e-23)             (0.995452 -0.0240732 3.81589e-23)             (1.00106 0.009958 0)             (1.00106 -0.009958 0)
        0.575             (0.920184 -0.00400445 2.57191e-21)             (0.995451 0.024149 -5.31657e-23)             (0.995451 -0.024149 3.54458e-23)             (1.00107 0.00998912 0)             (1.00107 -0.00998912 0)
         0.58             (0.919885 -0.00402306 2.57976e-21)             (0.99545 0.0242249 -5.01524e-23)             (0.99545 -0.0242249 3.29367e-23)             (1.00108 0.0100203 0)             (1.00108 -0.0100203 0)
        0.585             (0.919584 -0.0040418 2.58673e-21)             (0.995449 0.0243009 -4.72108e-23)             (0.995449 -0.0243009 3.04778e-23)             (1.00108 0.0100514 0)             (1.00108 -0.0100514 0)
         0.59             (0.919282 -0.00406066 2.59299e-21)             (0.995448 0.024377 -4.39976e-23)             (0.995448 -0.024377 2.78353e-23)             (1.00109 0.0100826 0)             (1.00109 -0.0100826 0)
        0.595             (0.918978 -0.00407963 2.60042e-21)             (0.995447 0.0244533 -4.08163e-23)             (0.995447 -0.0244533 2.52138e-23)             (1.0011 0.0101138 0)             (1.0011 -0.0101138 0)
          0.6             (0.918673 -0.00409873 2.6081e-21)             (0.995446 0.0245297 -3.79131e-23)             (0.995446 -0.0245297 2.27931e-23)             (1.0011 0.010145 0)             (1.0011 -0.010145 0)
        0.605             (0.918366 -0.00411795 2.61631e-21)             (0.995445 0.0246062 -3.50148e-23)             (0.995445 -0.0246062 2.03738e-23)             (1.00111 0.0101763 0)             (1.00111 -0.0101763 0)
         0.61             (0.918058 -0.0041373 2.62236e-21)             (0.995443 0.0246829 -3.18399e-23)             (0.995443 -0.0246829 1.77561e-23)             (1.00112 0.0102075 0)             (1.00112 -0.0102075 0)
        0.615             (0.917748 -0.00415677 2.62954e-21)             (0.995442 0.0247597 -2.87852e-23)             (0.995442 -0.0247597 1.5246e-23)             (1.00112 0.0102389 0)             (1.00112 -0.0102389 0)
         0.62             (0.917437 -0.00417637 2.63722e-21)             (0.995441 0.0248367 -2.58853e-23)             (0.995441 -0.0248367 1.28337e-23)             (1.00113 0.0102702 0)             (1.00113 -0.0102702 0)
        0.625             (0.917124 -0.0041961 2.64512e-21)             (0.995439 0.0249137 -2.30269e-23)             (0.995439 -0.0249137 1.04564e-23)             (1.00113 0.0103016 0)             (1.00113 -0.0103016 0)
         0.63             (0.91681 -0.00421596 2.65241e-21)             (0.995438 0.0249909 -1.9985e-23)             (0.995438 -0.0249909 7.9463e-24)             (1.00114 0.010333 0)             (1.00114 -0.010333 0)
        0.635             (0.916494 -0.00423595 2.65984e-21)             (0.995436 0.0250682 -1.70327e-23)             (0.995436 -0.0250682 5.49883e-24)             (1.00115 0.0103644 0)             (1.00115 -0.0103644 0)
         0.64             (0.916177 -0.00425607 2.66682e-21)             (0.995435 0.0251457 -1.40497e-23)             (0.995435 -0.0251457 3.02021e-24)             (1.00115 0.0103959 0)             (1.00115 -0.0103959 0)
        0.645             (0.915858 -0.00427633 2.67345e-21)             (0.995433 0.0252233 -1.11129e-23)             (0.995433 -0.0252233 5.75068e-25)             (1.00116 0.0104274 0)             (1.00116 -0.0104274 0)
         0.65             (0.915538 -0.00429673 2.68127e-21)             (0.995432 0.0253011 -8.28427e-24)             (0.995432 -0.0253011 -1.77139e-24)             (1.00117 0.010459 0)             (1.00117 -0.010459 0)
        0.655             (0.915216 -0.00431726 2.68925e-21)             (0.99543 0.0253789 -5.48754e-24)             (0.99543 -0.0253789 -4.07836e-24)             (1.00117 0.0104906 0)             (1.00117 -0.0104906 0)
         0.66             (0.914892 -0.00433793 2.69724e-21)             (0.995428 0.0254569 -2.73607e-24)             (0.995428 -0.0254569 -6.36333e-24)             (1.00118 0.0105222 0)             (1.00118 -0.0105222 0)
        0.665             (0.914567 -0.00435874 2.70534e-21)             (0.995426 0.0255349 3.49569e-27)             (0.995426 -0.0255349 -8.64054e-24)             (1.00119 0.0105539 0)             (1.00119 -0.0105539 0)
         0.67             (0.91424 -0.00437969 2.71314e-21)             (0.995424 0.0256131 2.77252e-24)             (0.995424 -0.0256131 -1.09439e-23)             (1.00119 0.0105856 0)             (1.00119 -0.0105856 0)
        0.675             (0.913912 -0.00440078 2.72079e-21)             (0.995423 0.0256915 5.56101e-24)             (0.995423 -0.0256915 -1.32607e-23)             (1.0012 0.0106174 0)             (1.0012 -0.0106174 0)
