# Probe 0 (2 0 0)
# Probe 1 (3 -1.5 0)
# Probe 2 (3 1.5 0)
# Probe 3 (4 -2 0)
# Probe 4 (4 2 0)
#       Probe             0             1             2             3             4
#        Time
        0.005      -11.2612      -1.08731      -1.08731      0.176083      0.176082
         0.01      0.438978     -0.229347     -0.229347      -0.11834     -0.118339
        0.015     0.0190233    0.00601664    0.00601652   -0.00760502   -0.00760526
         0.02     0.0130147   -0.00233483   -0.00233509   -0.00396135   -0.00396158
        0.025     0.0118052   -0.00435256   -0.00435254   -0.00251457   -0.00251458
         0.03     0.0119998    -0.0048362   -0.00483619    -0.0016603   -0.00166028
        0.035     0.0126287   -0.00473493   -0.00473479   -0.00113135   -0.00113115
         0.04     0.0133171   -0.00439471   -0.00439462  -0.000739902  -0.000739816
        0.045     0.0139514   -0.00396386   -0.00396375  -0.000445667  -0.000445581
         0.05     0.0144888   -0.00350445   -0.00350462  -0.000215508  -0.000215713
        0.055     0.0149424   -0.00304995   -0.00304997  -3.24703e-05  -3.24856e-05
         0.06     0.0153135    -0.0026173   -0.00261731   0.000116426   0.000116409
        0.065     0.0156253   -0.00221291   -0.00221292    0.00023884    0.00023883
         0.07      0.015892   -0.00183904   -0.00183904   0.000340349   0.000340342
        0.075     0.0161133   -0.00149664   -0.00149664   0.000425204   0.000425201
         0.08     0.0163175   -0.00118299     -0.001183   0.000497346   0.000497342
        0.085     0.0165004  -0.000897619  -0.000897622   0.000554094   0.000554093
         0.09      0.016675  -0.000637254  -0.000637261    0.00060296   0.000602956
        0.095     0.0168333  -0.000400405  -0.000400406   0.000643591   0.000643591
          0.1     0.0169882  -0.000183339  -0.000183341   0.000675319   0.000675317
        0.105     0.0171284   8.29522e-06   8.29708e-06   0.000704666   0.000704668
         0.11     0.0172735   0.000181344    0.00018134   0.000730986   0.000730984
        0.115     0.0174138   0.000342612   0.000342613   0.000748017   0.000748018
         0.12     0.0175535    0.00048767   0.000487669   0.000767663   0.000767663
        0.125     0.0176968   0.000617914   0.000617913   0.000775355   0.000775354
         0.13     0.0178334   0.000739983   0.000739982    0.00078455   0.000784551
        0.135     0.0179672    0.00084605    0.00084605   0.000789462   0.000789462
         0.14     0.0181035   0.000939428   0.000939428   0.000790263   0.000790262
        0.145     0.0182388    0.00102117    0.00102117   0.000787881   0.000787882
         0.15     0.0183746    0.00109894    0.00109894    0.00078649    0.00078649
        0.155     0.0185169    0.00117012    0.00117012   0.000783665   0.000783665
         0.16     0.0186485    0.00123317    0.00123317   0.000779603   0.000779605
        0.165     0.0187811     0.0012896     0.0012896   0.000774251   0.000774252
         0.17     0.0189101    0.00133962    0.00133962    0.00076785   0.000767851
        0.175     0.0190341    0.00138392    0.00138392   0.000760615   0.000760615
         0.18      0.019163     0.0014228     0.0014228    0.00075224   0.000752241
        0.185     0.0192934    0.00145626    0.00145626   0.000742901   0.000742901
         0.19     0.0194186    0.00148607    0.00148607   0.000733632   0.000733634
        0.195     0.0195431     0.0015125     0.0015125   0.000726025   0.000726026
          0.2     0.0196669    0.00153538    0.00153538   0.000711906   0.000711908
        0.205     0.0197928      0.001555      0.001555   0.000697795   0.000697797
         0.21     0.0199117    0.00156659    0.00156659   0.000684648   0.000684651
        0.215     0.0200323    0.00157808    0.00157808   0.000671725   0.000671726
         0.22     0.0201466    0.00158744    0.00158745   0.000659152   0.000659154
        0.225     0.0202614    0.00159218    0.00159218   0.000645745   0.000645749
         0.23     0.0203712    0.00159509     0.0015951    0.00063343   0.000633432
        0.235     0.0204795    0.00159653    0.00159653    0.00062333   0.000623332
         0.24     0.0205905    0.00159783    0.00159784   0.000604651   0.000604653
        0.245     0.0206987    0.00159754    0.00159754   0.000591367   0.000591369
         0.25     0.0208059    0.00159694    0.00159694   0.000579619   0.000579626
        0.255     0.0209131    0.00158988    0.00158988   0.000563174   0.000563175
         0.26     0.0210219     0.0015814     0.0015814   0.000544514   0.000544515
        0.265     0.0211218     0.0015748    0.00157481   0.000530642    0.00053064
         0.27     0.0212179    0.00156659    0.00156659   0.000517042   0.000517038
        0.275     0.0213172    0.00155919    0.00155919   0.000504752   0.000504754
         0.28     0.0214164    0.00154683    0.00154683   0.000488226   0.000488228
        0.285     0.0215153    0.00153307    0.00153308   0.000470079   0.000470082
         0.29     0.0216116    0.00152111    0.00152112   0.000455793   0.000455796
        0.295      0.021708    0.00150768    0.00150768    0.00044135   0.000441354
          0.3     0.0218063    0.00149452    0.00149452   0.000427122   0.000427125
        0.305     0.0218924    0.00147688    0.00147689   0.000412035   0.000412056
         0.31     0.0219896     0.0014627     0.0014627   0.000397924   0.000397918
        0.315      0.022083    0.00144852    0.00144853   0.000384204   0.000384221
         0.32     0.0221681    0.00143306    0.00143308   0.000370718   0.000370742
        0.325     0.0222536    0.00141732    0.00141733   0.000357409   0.000357416
         0.33     0.0223429    0.00140184    0.00140186   0.000344344   0.000344361
        0.335     0.0224322    0.00138615    0.00138617   0.000331754   0.000331767
         0.34     0.0225177    0.00137018     0.0013702   0.000320753   0.000320766
        0.345      0.022599    0.00135405    0.00135405   0.000307366   0.000307369
         0.35     0.0226871    0.00133627    0.00133627   0.000291462   0.000291472
        0.355     0.0227775    0.00131928    0.00131928   0.000277134   0.000277138
         0.36     0.0228659    0.00130415    0.00130416   0.000261732   0.000261731
        0.365     0.0229409    0.00128559    0.00128559   0.000248533    0.00024854
         0.37     0.0230088    0.00126493    0.00126494   0.000234904   0.000234907
        0.375     0.0230837    0.00124786    0.00124787   0.000222915   0.000222923
         0.38     0.0231661    0.00123199    0.00123199   0.000211806   0.000211803
        0.385     0.0232403    0.00121215    0.00121215   0.000201877   0.000201877
         0.39     0.0233243    0.00119387    0.00119387   0.000184296   0.000184296
        0.395     0.0233979     0.0011762     0.0011762   0.000169906   0.000169906
          0.4     0.0234767    0.00115817    0.00115817   0.000157982   0.000157986
        0.405     0.0235563     0.0011418     0.0011418   0.000147364   0.000147367
