2 	-3.96571 	-1.73472e-18 	1.11311 	0.000820426 	0
2 	-3.89792 	0 	1.1132 	0.00244541 	0
2 	-3.8317 	0 	1.11338 	0.00404143 	0
2 	-3.76703 	0 	1.11364 	0.00561367 	0
2 	-3.70385 	0 	1.11396 	0.00716685 	0
2 	-3.64214 	0 	1.11435 	0.00870531 	0
2 	-3.58187 	0 	1.1148 	0.0102329 	0
2 	-3.52299 	0 	1.1153 	0.0117528 	0
2 	-3.46548 	3.46945e-18 	1.11586 	0.0132681 	0
2 	-3.40931 	6.93889e-18 	1.11647 	0.0147813 	0
2 	-3.35444 	6.93889e-18 	1.11713 	0.0162948 	0
2 	-3.30085 	6.93889e-18 	1.11782 	0.0178105 	0
2 	-3.2485 	5.20417e-18 	1.11856 	0.0193303 	0
2 	-3.19736 	3.46945e-18 	1.11934 	0.0208556 	0
2 	-3.14742 	3.46945e-18 	1.12015 	0.0223879 	0
2 	-3.09863 	3.46945e-18 	1.12099 	0.0239283 	0
2 	-3.05098 	3.46945e-18 	1.12186 	0.0254778 	0
2 	-3.00443 	2.77556e-18 	1.12276 	0.0270372 	0
2 	-2.95896 	3.81639e-18 	1.12369 	0.0286072 	0
2 	-2.91455 	5.55112e-18 	1.12465 	0.0301885 	0
2 	-2.87117 	7.28584e-18 	1.12563 	0.0317815 	0
2 	-2.8288 	9.02056e-18 	1.12663 	0.0333867 	0
2 	-2.78741 	1.07553e-17 	1.12765 	0.0350042 	0
2 	-2.74699 	1.07553e-17 	1.12869 	0.0366345 	0
2 	-2.7075 	1.07553e-17 	1.12975 	0.0382774 	0
2 	-2.66893 	1.249e-17 	1.13082 	0.0399331 	0
2 	-2.63126 	1.59595e-17 	1.13191 	0.0416015 	0
2 	-2.59446 	1.94289e-17 	1.133 	0.0432822 	0
2 	-2.55851 	1.76942e-17 	1.13411 	0.0449751 	0
2 	-2.5234 	1.59595e-17 	1.13522 	0.0466796 	0
2 	-2.4891 	1.59595e-17 	1.13633 	0.0483954 	0
2 	-2.45561 	1.76942e-17 	1.13745 	0.050122 	0
2 	-2.42288 	1.94289e-17 	1.13857 	0.0518589 	0
2 	-2.39092 	1.94289e-17 	1.13968 	0.0536055 	0
2 	-2.3597 	2.11636e-17 	1.1408 	0.0553615 	0
2 	-2.32921 	2.46331e-17 	1.14192 	0.0571261 	0
2 	-2.29943 	2.81025e-17 	1.14303 	0.058899 	0
2 	-2.27033 	2.98372e-17 	1.14415 	0.0606797 	0
2 	-2.24191 	2.98372e-17 	1.14526 	0.0624675 	0
2 	-2.21415 	3.1572e-17 	1.14636 	0.0642619 	0
2 	-2.18704 	3.33067e-17 	1.14746 	0.0660623 	0
2 	-2.16056 	3.33067e-17 	1.14856 	0.0678682 	0
2 	-2.13469 	3.1572e-17 	1.14965 	0.0696789 	0
2 	-2.10942 	2.98372e-17 	1.15073 	0.0714939 	0
2 	-2.08474 	2.98372e-17 	1.15181 	0.0733123 	0
2 	-2.06063 	2.98372e-17 	1.15288 	0.0751335 	0
