2 	-3.9316 	-1.38778e-18 	1.15458 	0.000288547 	0
2 	-3.79799 	-2.77556e-18 	1.15539 	0.000990793 	0
2 	-3.67062 	-1.38778e-18 	1.15694 	0.00163058 	0
2 	-3.5492 	0 	1.15909 	0.00230615 	0
2 	-3.43344 	-1.73472e-18 	1.16177 	0.00300824 	0
2 	-3.32309 	-1.73472e-18 	1.1649 	0.00374127 	0
2 	-3.21789 	-1.73472e-18 	1.16841 	0.00451199 	0
2 	-3.11759 	-3.46945e-18 	1.17225 	0.00532338 	0
2 	-3.02198 	-3.46945e-18 	1.17637 	0.0061772 	0
2 	-2.93084 	-3.46945e-18 	1.18074 	0.00707439 	0
2 	-2.84394 	-5.20417e-18 	1.1853 	0.00801538 	0
2 	-2.76111 	-8.32667e-18 	1.19001 	0.0090001 	0
2 	-2.68214 	-1.11022e-17 	1.19483 	0.0100276 	0
2 	-2.60685 	-1.11022e-17 	1.19969 	0.0110951 	0
2 	-2.53509 	-7.97973e-18 	1.20457 	0.0121985 	0
2 	-2.46667 	-6.245e-18 	1.20944 	0.0133327 	0
2 	-2.40144 	-7.97973e-18 	1.21428 	0.0144929 	0
2 	-2.33926 	-1.11022e-17 	1.21909 	0.0156757 	0
2 	-2.27998 	-1.249e-17 	1.22388 	0.0168782 	0
2 	-2.22347 	-1.42247e-17 	1.22864 	0.0180985 	0
2 	-2.1696 	-1.56125e-17 	1.23336 	0.0193334 	0
2 	-2.11824 	-1.35308e-17 	1.23802 	0.02058 	0
2 	-2.06928 	-1.00614e-17 	1.24261 	0.021836 	0
2 	-2.0226 	-9.71445e-18 	1.24713 	0.0230994 	0
2 	-1.9781 	-1.11022e-17 	1.25154 	0.0243683 	0
2 	-1.93568 	-1.249e-17 	1.25582 	0.0256506 	0
2 	-1.89524 	-1.249e-17 	1.25993 	0.0269657 	0
2 	-1.85669 	-1.11022e-17 	1.26384 	0.0282417 	0
2 	-1.81994 	-1.11022e-17 	1.26753 	0.0292237 	0
2 	-1.7849 	-1.249e-17 	1.27104 	0.0304053 	0
2 	-1.73224 	-1.33858e-17 	1.27732 	0.0385337 	-1.84493e-19
2 	-1.69002 	-1.2943e-17 	1.28414 	0.0482474 	3.38843e-19
2 	-1.65331 	-1.09262e-17 	1.28652 	0.041413 	-5.94392e-20
2 	-1.6083 	-8.53392e-18 	1.29195 	0.0520095 	3.07716e-19
2 	-1.57045 	-1.35573e-17 	1.29598 	0.0435691 	7.13455e-20
2 	-1.52341 	-1.95148e-17 	1.30289 	0.0535581 	-1.32824e-19
2 	-1.47619 	-2.18575e-17 	1.31577 	0.0326285 	-7.62307e-19
2 	-1.39473 	-2.42042e-17 	1.32464 	0.0426268 	1.68171e-19
2 	-1.29583 	-2.21225e-17 	1.33241 	0.05382 	7.15439e-19
2 	-1.24045 	-1.80411e-17 	1.34564 	0.0486867 	3.33809e-19
2 	-1.17283 	-1.5758e-17 	1.34024 	0.0600232 	-4.72886e-20
2 	-1.06956 	-1.45406e-17 	1.31582 	0.07173 	-3.39718e-19
2 	-1.00029 	-1.46655e-17 	1.25911 	0.0828331 	3.32863e-19
2 	-0.951771 	-1.69237e-17 	1.20323 	0.0515867 	-3.33349e-19
2 	-0.875226 	-1.8735e-17 	1.08682 	0.0569026 	-8.62651e-20
2 	-0.783138 	-2.13366e-17 	0.942399 	0.0575198 	9.99429e-20
2 	-0.693844 	-2.727e-17 	0.781681 	0.0535214 	1.00611e-19
2 	-0.644209 	-2.90122e-17 	0.612331 	0.0463487 	-9.04679e-21
2 	-0.601318 	-2.75891e-17 	0.484366 	0.022818 	2.06243e-19
2 	-0.522111 	-2.46331e-17 	0.321423 	0.0136812 	1.38257e-19
2 	-0.438993 	-2.32453e-17 	0.159747 	0.00553648 	-3.57415e-20
2 	-0.357298 	-2.50111e-17 	-0.0019999 	-0.000827326 	-2.11647e-19
2 	-0.276743 	-2.35315e-17 	-0.158904 	-0.0039853 	1.23392e-19
2 	-0.19706 	-2.05461e-17 	-0.299735 	-0.00423464 	-1.00579e-19
2 	-0.117992 	-2.00601e-17 	-0.408384 	-0.00314246 	1.32937e-19
2 	-0.0392901 	-1.96439e-17 	-0.468196 	-0.00116829 	-1.62521e-20
2 	0.0392901 	-1.79091e-17 	-0.468196 	0.00116905 	-3.97348e-20
2 	0.117992 	-1.79785e-17 	-0.408384 	0.0031432 	1.0969e-19
2 	0.19706 	-1.62093e-17 	-0.299736 	0.00423535 	-1.7899e-19
2 	0.276743 	-1.43375e-17 	-0.158905 	0.00398597 	9.96337e-20
2 	0.357298 	-1.52966e-17 	-0.00200061 	0.000827963 	-4.96055e-20
2 	0.438993 	-1.59595e-17 	0.159747 	-0.00553587 	-6.23394e-20
2 	0.522111 	-1.73472e-17 	0.321422 	-0.0136806 	-1.13681e-19
2 	0.601318 	-1.85546e-17 	0.484365 	-0.0228175 	2.82346e-19
2 	0.644209 	-2.03246e-17 	0.61233 	-0.0463481 	1.07268e-19
2 	0.693844 	-2.31066e-17 	0.781681 	-0.0535208 	-4.21319e-19
2 	0.783138 	-2.55e-17 	0.942398 	-0.0575193 	8.50951e-22
2 	0.875226 	-2.39392e-17 	1.08682 	-0.0569021 	1.34522e-20
2 	0.951771 	-1.88984e-17 	1.20323 	-0.0515863 	-1.06515e-19
2 	1.00029 	-1.83749e-17 	1.25911 	-0.0828327 	2.87459e-19
2 	1.06956 	-2.27155e-17 	1.31582 	-0.0717296 	1.50334e-20
2 	1.17283 	-2.87901e-17 	1.34024 	-0.0600229 	-3.73754e-19
