2 	-3.90993 	-2.12528e-20 	-0.0621668
2 	-3.734 	3.25692e-19 	-0.0630479
2 	-3.56629 	6.72637e-19 	-0.0646978
2 	-3.4064 	6.72637e-19 	-0.0670168
2 	-3.25397 	6.72637e-19 	-0.0699178
2 	-3.10866 	6.72637e-19 	-0.0733224
2 	-2.97013 	2.40736e-18 	-0.0771578
2 	-2.83807 	4.14208e-18 	-0.0813553
2 	-2.71218 	5.52986e-18 	-0.0858487
2 	-2.59216 	6.91764e-18 	-0.0905737
2 	-2.47774 	6.91764e-18 	-0.0954675
2 	-2.36866 	6.91764e-18 	-0.100469
2 	-2.26468 	5.18292e-18 	-0.10552
2 	-2.16554 	3.44819e-18 	-0.110563
2 	-2.07104 	3.44819e-18 	-0.115547
2 	-1.98095 	3.44819e-18 	-0.120426
2 	-1.89506 	3.44819e-18 	-0.125157
2 	-1.81318 	3.44819e-18 	-0.129705
2 	-1.73513 	3.44819e-18 	-0.134043
2 	-1.66071 	3.44819e-18 	-0.138149
2 	-1.58977 	3.44819e-18 	-0.142007
2 	-1.52215 	3.44819e-18 	-0.14561
2 	-1.45767 	3.44819e-18 	-0.148954
2 	-1.39621 	3.44819e-18 	-0.152043
2 	-1.33762 	3.44819e-18 	-0.154879
2 	-1.28176 	3.44819e-18 	-0.157469
2 	-1.22851 	3.44819e-18 	-0.159833
2 	-1.17775 	6.5707e-18 	-0.162032
2 	-1.12935 	1.1081e-17 	-0.164037
2 	-1.08322 	9.34625e-18 	-0.165303
2 	-1.0602 	5.16175e-18 	-0.165521
2 	-1.03843 	2.04988e-18 	-0.17466
2 	-0.994731 	-3.92531e-18 	-0.17467
2 	-0.949217 	-6.36326e-18 	-0.173422
2 	-0.925617 	-3.50915e-18 	-0.172034
2 	-0.901911 	-4.54064e-18 	-0.181747
2 	-0.854415 	-6.43405e-18 	-0.180462
2 	-0.805223 	-8.99894e-18 	-0.17917
2 	-0.771138 	-1.24344e-17 	-0.177853
2 	-0.745705 	-1.3339e-17 	-0.187844
2 	-0.703522 	-1.73472e-17 	-0.186457
2 	-0.651131 	-2.2987e-17 	-0.185081
2 	-0.597799 	-2.55376e-17 	-0.183737
2 	-0.559265 	-2.46528e-17 	-0.182444
2 	-0.531953 	-2.52246e-17 	-0.192335
2 	-0.488589 	-2.67147e-17 	-0.190986
2 	-0.432858 	-2.5327e-17 	-0.189732
2 	-0.376479 	-2.52278e-17 	-0.188592
2 	-0.319533 	-2.50392e-17 	-0.187582
2 	-0.262104 	-2.35904e-17 	-0.186719
2 	-0.204276 	-2.59343e-17 	-0.186013
2 	-0.148881 	-2.99108e-17 	-0.185475
2 	-0.119744 	-3.1225e-17 	-0.194762
2 	-0.0877711 	-2.94903e-17 	-0.194354
2 	-0.0292721 	-2.32453e-17 	-0.194148
2 	0.0292721 	-1.42247e-17 	-0.194148
2 	0.0877711 	-5.20417e-18 	-0.194354
2 	0.119744 	-6.49867e-19 	-0.194762
2 	0.148881 	-1.07035e-18 	-0.185475
2 	0.204276 	-3.72979e-18 	-0.186013
2 	0.262104 	-6.59013e-18 	-0.186719
2 	0.319533 	-5.87052e-18 	-0.187582
2 	0.376479 	-1.54887e-18 	-0.188592
2 	0.432858 	2.08167e-18 	-0.189732
2 	0.488589 	2.08167e-18 	-0.190986
2 	0.531953 	2.62985e-18 	-0.192335
2 	0.559265 	2.16088e-18 	-0.182444
2 	0.597799 	2.21793e-18 	-0.183737
2 	0.651131 	6.15635e-18 	-0.185081
2 	0.703522 	8.32667e-18 	-0.186457
2 	0.745705 	1.05634e-17 	-0.187844
2 	0.771138 	1.49374e-17 	-0.177853
2 	0.805223 	1.65882e-17 	-0.17917
2 	0.854415 	1.84592e-17 	-0.180462
2 	0.901911 	1.80715e-17 	-0.181747
2 	0.925617 	1.66744e-17 	-0.172034
2 	0.949217 	1.46269e-17 	-0.173422
2 	0.994731 	9.77901e-18 	-0.17467
2 	1.03843 	8.35846e-18 	-0.17466
2 	1.0602 	7.65395e-18 	-0.165521
2 	1.08322 	1.00401e-17 	-0.165303
2 	1.12935 	1.17749e-17 	-0.164037
2 	1.17775 	1.03871e-17 	-0.162032
2 	1.22851 	1.03871e-17 	-0.159833
2 	1.28176 	1.24688e-17 	-0.157469
2 	1.33762 	1.45504e-17 	-0.154879
2 	1.39621 	1.45504e-17 	-0.152043
2 	1.45767 	1.45504e-17 	-0.148954
2 	1.52215 	1.45504e-17 	-0.14561
2 	1.58977 	1.62851e-17 	-0.142007
2 	1.66071 	1.80199e-17 	-0.138149
2 	1.73513 	1.80199e-17 	-0.134043
2 	1.81318 	1.80199e-17 	-0.129705
2 	1.89506 	1.80199e-17 	-0.125157
2 	1.98095 	1.80199e-17 	-0.120426
2 	2.07104 	1.80199e-17 	-0.115547
2 	2.16554 	1.80199e-17 	-0.110563
2 	2.26468 	1.66321e-17 	-0.10552
2 	2.36866 	1.66321e-17 	-0.100469
2 	2.47774 	1.94077e-17 	-0.0954675
2 	2.59216 	2.07954e-17 	-0.0905737
2 	2.71218 	2.07954e-17 	-0.0858487
2 	2.83807 	2.07954e-17 	-0.0813553
2 	2.97013 	2.25302e-17 	-0.0771578
2 	3.10866 	2.28771e-17 	-0.0733224
2 	3.25397 	1.97546e-17 	-0.0699178
2 	3.4064 	1.97546e-17 	-0.0670168
2 	3.56629 	2.14893e-17 	-0.0646978
2 	3.734 	2.49588e-17 	-0.0630479
2 	3.90993 	2.92951e-17 	-0.0621668
