2 	-3.98637 	-1.38722e-17 	1.26177 	-0.000200893 	-1.05634e-21
2 	-3.9593 	-1.34474e-17 	1.26179 	-0.000595597 	1.31166e-21
2 	-3.93259 	-1.63192e-17 	1.26181 	-0.000983715 	9.22509e-22
2 	-3.90625 	-1.64159e-17 	1.26186 	-0.00136727 	-2.70327e-21
2 	-3.88027 	-1.18294e-17 	1.26191 	-0.00174576 	-2.63629e-23
2 	-3.85464 	-8.45773e-18 	1.26198 	-0.00211869 	2.55536e-21
2 	-3.82936 	-9.07645e-18 	1.26206 	-0.00248577 	-1.61975e-21
2 	-3.80442 	-7.61403e-18 	1.26216 	-0.0028468 	9.82028e-22
2 	-3.77982 	-3.37659e-18 	1.26227 	-0.00320155 	4.67373e-21
2 	-3.75555 	-8.74385e-19 	1.26239 	-0.00354982 	-5.19791e-21
2 	-3.73161 	-8.01323e-19 	1.26253 	-0.00389142 	-7.43504e-21
2 	-3.7082 	1.69921e-18 	1.26268 	-0.00422619 	9.31833e-21
2 	-3.69648 	4.16334e-18 	1.26173 	-0.00445814 	-7.5769e-21
2 	-3.6847 	7.28584e-18 	1.26189 	-0.00480475 	-1.93837e-21
2 	-3.66172 	7.28584e-18 	1.26205 	-0.00514414 	6.42953e-22
2 	-3.63904 	7.28584e-18 	1.26223 	-0.0054762 	7.55477e-21
2 	-3.61667 	5.89806e-18 	1.26242 	-0.00580088 	1.59187e-22
2 	-3.5946 	4.85723e-18 	1.26262 	-0.0061181 	-4.37335e-21
2 	-3.57282 	6.93889e-18 	1.26282 	-0.0064278 	-2.88891e-21
2 	-3.55134 	5.89806e-18 	1.26304 	-0.00672996 	2.18446e-21
2 	-3.53015 	4.51028e-18 	1.26326 	-0.00702453 	-1.6318e-20
2 	-3.50924 	1.38778e-18 	1.26349 	-0.0073115 	1.02223e-20
2 	-3.48862 	1.38778e-18 	1.26373 	-0.00759084 	-3.86957e-21
2 	-3.46827 	2.42861e-18 	1.26397 	-0.00786256 	2.51223e-20
2 	-3.44819 	3.46945e-18 	1.26422 	-0.00812663 	-2.26609e-20
2 	-3.42838 	1.38778e-18 	1.26448 	-0.00838307 	2.23237e-20
2 	-3.40884 	-3.46945e-18 	1.26474 	-0.00863186 	-1.03708e-21
2 	-3.38955 	-3.46945e-18 	1.265 	-0.00887302 	-3.45087e-20
2 	-3.37053 	1.38778e-18 	1.26527 	-0.00910655 	2.48149e-20
2 	-3.35176 	1.73472e-18 	1.26554 	-0.00933244 	-7.10207e-21
2 	-3.33324 	-1.38778e-18 	1.26581 	-0.00955072 	-1.11287e-20
2 	-3.31497 	-3.85186e-34 	1.26609 	-0.00976138 	2.07114e-20
2 	-3.29694 	1.73472e-18 	1.26637 	-0.00996441 	-1.22509e-20
2 	-3.27915 	-3.85186e-34 	1.26665 	-0.0101598 	-9.90132e-21
2 	-3.2616 	-4.45864e-18 	1.26693 	-0.0103477 	1.82369e-20
2 	-3.24428 	-8.51882e-18 	1.26721 	-0.0105279 	-2.44188e-21
2 	-3.2272 	-1.02592e-17 	1.26749 	-0.0107004 	-4.40358e-21
2 	-3.21034 	-1.32795e-17 	1.26778 	-0.0108654 	-7.78421e-21
2 	-3.1937 	-1.54329e-17 	1.26806 	-0.0110227 	-3.02493e-22
2 	-3.17729 	-1.43342e-17 	1.26834 	-0.0111724 	-1.57099e-20
2 	-3.16109 	-1.68789e-17 	1.26863 	-0.0113145 	2.65425e-20
2 	-3.14511 	-2.02048e-17 	1.26891 	-0.0114489 	8.30234e-21
2 	-3.12933 	-2.11892e-17 	1.26919 	-0.0115756 	-8.57059e-21
2 	-3.11377 	-2.13068e-17 	1.26947 	-0.0116947 	1.18166e-20
2 	-3.09842 	-1.96902e-17 	1.26975 	-0.0118061 	-2.90085e-20
2 	-3.08326 	-1.8768e-17 	1.27002 	-0.0119097 	2.13469e-20
2 	-3.06831 	-2.13157e-17 	1.27029 	-0.0120057 	-1.4302e-21
2 	-3.05356 	-2.68129e-17 	1.27056 	-0.0120939 	-4.84336e-21
2 	-3.039 	-2.88411e-17 	1.27083 	-0.0121743 	-1.09248e-21
2 	-3.02463 	-2.89616e-17 	1.2711 	-0.0122469 	-9.81235e-21
2 	-3.01045 	-3.48072e-17 	1.27136 	-0.0123118 	-1.72404e-20
2 	-2.99646 	-4.06533e-17 	1.27162 	-0.0123688 	8.22871e-21
2 	-2.98265 	-4.16426e-17 	1.27187 	-0.012418 	-6.65404e-21
2 	-2.96902 	-3.8469e-17 	1.27213 	-0.0124594 	3.63649e-20
2 	-2.95557 	-3.84184e-17 	1.27237 	-0.0124928 	-3.68494e-20
2 	-2.9423 	-3.9756e-17 	1.27262 	-0.0125185 	2.62767e-20
2 	-2.9292 	-3.79716e-17 	1.27286 	-0.0125363 	8.12319e-21
