# Probe 0 (2 0 0)
# Probe 1 (3 -1.5 0)
# Probe 2 (3 1.5 0)
# Probe 3 (4 -2 0)
# Probe 4 (4 2 0)
#       Probe             0             1             2             3             4
#        Time
          0.2     0.0194804    0.00190923    0.00190923   0.000902819   0.000902818
       0.2025     0.0195485    0.00191059    0.00191059   0.000894029   0.000894029
        0.205     0.0196196    0.00191056    0.00191057   0.000884138   0.000884139
       0.2075       0.01968    0.00191103    0.00191102   0.000876246    0.00087624
         0.21      0.019746    0.00191162    0.00191163   0.000868348   0.000868352
       0.2125     0.0198122    0.00191195    0.00191195   0.000860578   0.000860578
        0.215     0.0198797    0.00191215    0.00191215   0.000852882   0.000852883
       0.2175     0.0199454    0.00190927    0.00190926   0.000843808   0.000843805
         0.22      0.020013    0.00190602    0.00190602   0.000834598   0.000834599
       0.2225     0.0200705    0.00190351    0.00190351   0.000826661   0.000826658
        0.225     0.0201309     0.0019012     0.0019012   0.000818792   0.000818792
       0.2275     0.0201956    0.00189763    0.00189763   0.000810236   0.000810236
         0.23     0.0202517    0.00189249    0.00189249   0.000801863   0.000801859
       0.2325      0.020308    0.00188819    0.00188819   0.000793817   0.000793816
        0.235     0.0203678    0.00188396    0.00188396   0.000785777   0.000785778
       0.2375     0.0204279    0.00187945    0.00187945   0.000777761    0.00077776
         0.24     0.0204899    0.00187485    0.00187485   0.000769752   0.000769754
       0.2425     0.0205466    0.00186948    0.00186947   0.000761894    0.00076189
        0.245     0.0206069    0.00186422    0.00186422   0.000754098     0.0007541
       0.2475     0.0206626    0.00185832    0.00185832   0.000746581    0.00074658
         0.25     0.0207197     0.0018524    0.00185241   0.000739549   0.000739549
       0.2525     0.0207732    0.00184611    0.00184611   0.000734351   0.000734353
        0.255     0.0208374     0.0018407    0.00184071   0.000725302   0.000725304
       0.2575     0.0208964    0.00183279    0.00183279   0.000709638   0.000709637
         0.26     0.0209532    0.00182511    0.00182511   0.000700698   0.000700697
       0.2625     0.0210094    0.00181816    0.00181817    0.00069181   0.000691811
        0.265     0.0210658    0.00181095    0.00181095   0.000683724   0.000683724
       0.2675     0.0211238    0.00180376    0.00180376    0.00067575   0.000675749
         0.27     0.0211739    0.00179576    0.00179576   0.000667986   0.000667985
       0.2725     0.0212258    0.00178788    0.00178788   0.000660306   0.000660306
        0.275     0.0212797    0.00177991    0.00177991    0.00065261    0.00065261
       0.2775     0.0213337    0.00177113    0.00177113    0.00064472    0.00064472
         0.28     0.0213873    0.00176238    0.00176238    0.00063712    0.00063712
       0.2825     0.0214419    0.00175436    0.00175436   0.000630315   0.000630317
        0.285     0.0214923    0.00174621    0.00174621   0.000625357   0.000625353
       0.2875     0.0215467    0.00173737    0.00173737   0.000616075   0.000616078
         0.29     0.0215994    0.00172796    0.00172795   0.000601096   0.000601091
       0.2925     0.0216522    0.00171936    0.00171937   0.000592379   0.000592384
        0.295     0.0217028    0.00171091     0.0017109   0.000584962   0.000584958
       0.2975     0.0217546     0.0017016     0.0017016    0.00057712   0.000577122
          0.3     0.0218068    0.00169074    0.00169074   0.000568469   0.000568466
       0.3025     0.0218553    0.00168107    0.00168108    0.00056075   0.000560753
        0.305     0.0219034    0.00167186    0.00167186   0.000553382   0.000553381
       0.3075     0.0219584    0.00166346    0.00166347   0.000546129   0.000546131
         0.31     0.0220092    0.00165496    0.00165496   0.000539207   0.000539206
       0.3125     0.0220581    0.00164412    0.00164414   0.000530445   0.000530453
        0.315     0.0221043     0.0016326    0.00163258   0.000521558   0.000521548
       0.3175      0.022154    0.00162257    0.00162259   0.000513781   0.000513792
         0.32     0.0222032    0.00161303    0.00161303   0.000506391   0.000506391
       0.3225     0.0222532    0.00160367    0.00160367   0.000499005   0.000499005
        0.325     0.0223021     0.0015942    0.00159419   0.000491695    0.00049169
       0.3275     0.0223446    0.00158406    0.00158405   0.000484469   0.000484466
         0.33     0.0223923    0.00157438    0.00157438   0.000477217   0.000477218
       0.3325     0.0224399    0.00156472    0.00156472   0.000470006   0.000470006
        0.335     0.0224876    0.00155504    0.00155504   0.000462849   0.000462849
       0.3375     0.0225379    0.00154562    0.00154562   0.000455729   0.000455733
         0.34     0.0225799    0.00153547    0.00153546   0.000448861   0.000448855
       0.3425     0.0226222    0.00152544    0.00152545   0.000442222   0.000442226
        0.345     0.0226665    0.00151527    0.00151527   0.000435992    0.00043599
       0.3475     0.0227138    0.00150518    0.00150519   0.000430109   0.000430112
         0.35     0.0227598    0.00149559    0.00149558   0.000418618   0.000418616
       0.3525     0.0228064    0.00148591    0.00148591   0.000410363   0.000410364
        0.355     0.0228519    0.00147609    0.00147609   0.000403272   0.000403271
       0.3575      0.022898    0.00146634    0.00146634   0.000396311   0.000396311
         0.36     0.0229444    0.00145664    0.00145664   0.000389455   0.000389455
       0.3625      0.022992    0.00144709    0.00144709   0.000382743   0.000382743
        0.365     0.0230379     0.0014376     0.0014376   0.000376401   0.000376401
       0.3675     0.0230731    0.00142731    0.00142731    0.00037086   0.000370859
         0.37     0.0231125    0.00141645    0.00141646   0.000361396   0.000361402
       0.3725     0.0231424    0.00140477    0.00140477   0.000353251   0.000353248
        0.375     0.0231873    0.00139523    0.00139523   0.000346422   0.000346424
       0.3775     0.0232257    0.00138524    0.00138523     0.0003398   0.000339797
         0.38     0.0232666    0.00137541    0.00137541   0.000333199   0.000333201
       0.3825     0.0233077    0.00136567    0.00136567   0.000326733   0.000326732
        0.385     0.0233514    0.00135635    0.00135635   0.000320558   0.000320558
       0.3875     0.0233988    0.00134739    0.00134739   0.000314401   0.000314402
         0.39     0.0234354    0.00133569    0.00133569   0.000305721    0.00030572
       0.3925     0.0234757    0.00132516    0.00132516   0.000298064   0.000298066
        0.395     0.0235122    0.00131495    0.00131495   0.000291604   0.000291602
       0.3975     0.0235559    0.00130541    0.00130541   0.000285104   0.000285106
          0.4     0.0235995    0.00129595    0.00129595   0.000278679    0.00027868
       0.4025     0.0236396    0.00128639    0.00128639   0.000272384   0.000272385
        0.405     0.0236775    0.00127683    0.00127683   0.000266257   0.000266257
       0.4075     0.0237163    0.00126771    0.00126771   0.000260524   0.000260523
         0.41     0.0237568    0.00125724    0.00125724   0.000253555   0.000253557
       0.4125      0.023801    0.00124621    0.00124621   0.000245805   0.000245807
        0.415     0.0238448     0.0012368     0.0012368   0.000239406   0.000239407
       0.4175     0.0238837    0.00122729    0.00122729   0.000233249    0.00023325
         0.42     0.0239218    0.00121784    0.00121784   0.000227162   0.000227162
       0.4225     0.0239621    0.00120854    0.00120854   0.000221173   0.000221173
        0.425     0.0240031    0.00119953    0.00119953    0.00021529   0.000215291
       0.4275     0.0240441    0.00119041    0.00119042     0.0002094     0.0002094
         0.43     0.0240857    0.00118024    0.00118024   0.000202936   0.000202937
       0.4325     0.0241271    0.00117051    0.00117051   0.000196823   0.000196824
        0.435     0.0241681    0.00116146    0.00116146   0.000191298   0.000191299
       0.4375     0.0242075    0.00115237    0.00115237   0.000186274   0.000186275
         0.44     0.0242436    0.00114309    0.00114309   0.000183216   0.000183217
       0.4425      0.024283    0.00113437    0.00113437   0.000174566   0.000174567
        0.445     0.0243244    0.00112596    0.00112596   0.000166362   0.000166363
       0.4475     0.0243634    0.00111615    0.00111615    0.00015806    0.00015806
         0.45     0.0244035    0.00110662    0.00110662   0.000150505   0.000150507
       0.4525     0.0244426     0.0010976     0.0010976   0.000144972   0.000144975
        0.455     0.0244828    0.00108899      0.001089   0.000138789   0.000138793
       0.4575     0.0245263    0.00108063    0.00108062   0.000133022   0.000133021
         0.46     0.0245699    0.00107229    0.00107235   0.000127363   0.000127415
       0.4625     0.0246067    0.00106325    0.00106322   0.000121919   0.000121888
        0.465     0.0246463    0.00105467    0.00105465   0.000116461   0.000116445
       0.4675     0.0246694    0.00104472    0.00104471   0.000111375   0.000111365
         0.47     0.0247069    0.00103606    0.00103607   0.000106203    0.00010621
       0.4725     0.0247455    0.00102763    0.00102763    0.00010126   0.000101261
        0.475     0.0247839    0.00101946    0.00101946   9.68761e-05   9.68775e-05
       0.4775     0.0248227    0.00101089    0.00101089   9.36317e-05   9.36328e-05
         0.48     0.0248623    0.00100165    0.00100165   8.81481e-05    8.8149e-05
       0.4825     0.0249023    0.00099289    0.00099289   7.60723e-05    7.6072e-05
        0.485     0.0249412   0.000984556   0.000984555     6.756e-05   6.75594e-05
       0.4875     0.0249793   0.000976324   0.000976323   6.23278e-05   6.23278e-05
         0.49     0.0250173   0.000968237   0.000968236   5.72684e-05   5.72682e-05
       0.4925     0.0250551   0.000960503   0.000960503   5.25011e-05   5.25017e-05
        0.495     0.0250929   0.000951491   0.000951517   4.66329e-05   4.66596e-05
       0.4975     0.0251334   0.000942556    0.00094256   4.07967e-05   4.07969e-05
          0.5     0.0251743   0.000934617   0.000934618   3.55797e-05   3.55807e-05
       0.5025     0.0252048   0.000926125   0.000926126   3.08398e-05   3.08414e-05
        0.505     0.0252385   0.000918394   0.000918395    2.6644e-05   2.66457e-05
       0.5075     0.0252771   0.000909824   0.000909826   2.06289e-05   2.06291e-05
         0.51     0.0253158   0.000900617   0.000900618   1.37223e-05   1.37237e-05
       0.5125     0.0253537   0.000892767   0.000892768   8.62938e-06   8.63003e-06
        0.515     0.0253916   0.000885159   0.000885161   3.75151e-06   3.75356e-06
       0.5175     0.0254299   0.000876991   0.000876992   -1.4815e-06  -1.48092e-06
         0.52     0.0254686   0.000868896   0.000868898  -6.69943e-06  -6.69813e-06
       0.5225     0.0255081   0.000861382   0.000861383  -1.16459e-05  -1.16446e-05
        0.525     0.0255422   0.000853478    0.00085348  -1.64287e-05  -1.64273e-05
       0.5275     0.0255786    0.00084569   0.000845692  -2.13453e-05  -2.13435e-05
         0.53     0.0256163   0.000838224   0.000838225  -2.60813e-05  -2.60808e-05
       0.5325     0.0256558   0.000830766   0.000830768  -3.10137e-05  -3.10123e-05
        0.535     0.0256948    0.00082347   0.000823471  -3.57104e-05  -3.57092e-05
       0.5375     0.0257355   0.000816171   0.000816172  -4.05687e-05  -4.05674e-05
         0.54     0.0257774   0.000809113   0.000809114  -4.52402e-05  -4.52389e-05
       0.5425     0.0258249   0.000802452   0.000802454  -5.00367e-05  -5.00344e-05
        0.545     0.0258745   0.000795367   0.000795368  -5.47776e-05  -5.47751e-05
       0.5475     0.0259052   0.000788192   0.000788192  -5.83885e-05  -5.83907e-05
         0.55     0.0259138   0.000778985   0.000778981  -6.16373e-05  -6.16403e-05
       0.5525     0.0259311   0.000770195   0.000770198   -6.7544e-05  -6.75416e-05
        0.555     0.0259696   0.000763067   0.000763072  -7.50592e-05  -7.50563e-05
       0.5575     0.0260047   0.000756266   0.000756266  -7.92699e-05  -7.92698e-05
         0.56     0.0260243   0.000748469   0.000748469  -8.32766e-05  -8.32785e-05
       0.5625     0.0260609   0.000740731   0.000740734  -8.83586e-05  -8.83557e-05
        0.565     0.0261024   0.000734616   0.000734617  -9.22361e-05  -9.22348e-05
       0.5675     0.0261511   0.000727458   0.000727459  -9.73438e-05  -9.73416e-05
         0.57     0.0261761      0.000719   0.000718998  -0.000101952  -0.000101956
       0.5725     0.0262007   0.000710517   0.000710518  -0.000106768  -0.000106767
        0.575       0.02624   0.000703342   0.000703343  -0.000111247  -0.000111245
       0.5775       0.02628   0.000696785   0.000696786  -0.000114851   -0.00011485
         0.58     0.0263208   0.000690015   0.000690016  -0.000119237  -0.000119236
       0.5825     0.0263659   0.000683852   0.000683853  -0.000124793  -0.000124792
        0.585     0.0264094   0.000677648   0.000677649  -0.000128646  -0.000128646
       0.5875     0.0264315   0.000670547   0.000670545  -0.000131815  -0.000131813
         0.59     0.0264659   0.000661692   0.000661695  -0.000139398  -0.000139399
       0.5925     0.0265066   0.000654817   0.000654818  -0.000144429  -0.000144428
        0.595      0.026548   0.000648333   0.000648334   -0.00014865  -0.000148649
       0.5975     0.0265867   0.000641567   0.000641568  -0.000152815  -0.000152814
          0.6     0.0266275    0.00063496   0.000634961   -0.00015702  -0.000157019
       0.6025     0.0266679   0.000628447   0.000628448  -0.000161061  -0.000161061
        0.605     0.0267103   0.000622139   0.000622139  -0.000165023  -0.000165022
       0.6075     0.0267532   0.000616424   0.000616424  -0.000168315  -0.000168315
         0.61     0.0267774   0.000607522   0.000607496  -0.000173815  -0.000173837
       0.6125     0.0268142    0.00060032   0.000600346  -0.000178589  -0.000178566
        0.615      0.026854    0.00059317   0.000593171   -0.00018324  -0.000183239
       0.6175     0.0268947    0.00058687    0.00058687  -0.000187109  -0.000187109
         0.62     0.0269362   0.000580545   0.000580546  -0.000191107  -0.000191106
       0.6225      0.026978   0.000574318   0.000574319   -0.00019502  -0.000195019
        0.625     0.0270142   0.000567802   0.000567802   -0.00019868   -0.00019868
       0.6275     0.0270544   0.000560978   0.000560979  -0.000202848  -0.000202847
         0.63     0.0270879   0.000552809   0.000552809  -0.000207439  -0.000207439
       0.6325     0.0271296    0.00054657   0.000546571   -0.00021121   -0.00021121
        0.635     0.0271733   0.000540351   0.000540352  -0.000215182  -0.000215181
       0.6375     0.0272196    0.00053422   0.000534221   -0.00021908  -0.000219079
         0.64     0.0272449   0.000526514    0.00052649  -0.000222714  -0.000222736
       0.6425     0.0272781   0.000520077   0.000520075  -0.000225785  -0.000225787
        0.645     0.0273205   0.000514418   0.000514444  -0.000228564   -0.00022854
       0.6475     0.0273613   0.000507797   0.000507797  -0.000231495  -0.000231495
         0.65     0.0274026   0.000501506   0.000501506  -0.000234491  -0.000234491
       0.6525     0.0274449   0.000494645   0.000494644  -0.000240383  -0.000240383
        0.655     0.0274873   0.000488542   0.000488544  -0.000248451  -0.000248451
       0.6575     0.0275291   0.000482331    0.00048233  -0.000253385  -0.000253384
         0.66      0.027572   0.000476172   0.000476174  -0.000257175  -0.000257176
       0.6625     0.0276129   0.000469359   0.000469332  -0.000261386  -0.000261412
        0.665     0.0276555   0.000463774   0.000463774  -0.000264434  -0.000264435
       0.6675     0.0276925   0.000457178    0.00045718   -0.00026789   -0.00026789
         0.67     0.0277335   0.000450991    0.00045099  -0.000271361  -0.000271362
       0.6725     0.0277766   0.000445052   0.000445051  -0.000274757  -0.000274757
        0.675     0.0278192   0.000439214   0.000439215  -0.000277973  -0.000277973
       0.6775     0.0278639   0.000432705   0.000432704   -0.00028174  -0.000281741
         0.68     0.0279117    0.00042698   0.000427006  -0.000284842  -0.000284814
       0.6825     0.0279414   0.000418996   0.000418973  -0.000288635  -0.000288658
        0.685     0.0279844   0.000413687   0.000413684  -0.000290049  -0.000290052
       0.6875     0.0280287   0.000407854   0.000407853  -0.000292866  -0.000292867
         0.69      0.028072   0.000401876   0.000401876  -0.000299158  -0.000299159
       0.6925     0.0281148   0.000396172   0.000396172  -0.000302911  -0.000302911
        0.695      0.028159   0.000390317   0.000390317  -0.000310464  -0.000310464
       0.6975     0.0282057   0.000383304   0.000383303  -0.000315778  -0.000315779
          0.7     0.0282528   0.000377234   0.000377234  -0.000319616  -0.000319617
       0.7025     0.0283013   0.000371629   0.000371629  -0.000322952  -0.000322953
        0.705     0.0283533   0.000366306   0.000366307  -0.000326139  -0.000326139
       0.7075     0.0284181   0.000362356   0.000362383  -0.000328588  -0.000328559
         0.71      0.028464   0.000355586   0.000355559   -0.00033319  -0.000333217
       0.7125     0.0284852    0.00034809   0.000348096  -0.000337935  -0.000337929
        0.715     0.0285212   0.000341646   0.000341641  -0.000341438  -0.000341442
       0.7175     0.0285291   0.000333447   0.000333454  -0.000344648  -0.000344642
         0.72     0.0285746   0.000327571   0.000327562  -0.000348024  -0.000348032
       0.7225     0.0286255   0.000322107   0.000322107  -0.000351426  -0.000351427
        0.725      0.028694   0.000318066   0.000318093  -0.000354594  -0.000354566
       0.7275     0.0286982   0.000309269   0.000309247  -0.000358196  -0.000358219
         0.73     0.0287344   0.000303517   0.000303514  -0.000360883  -0.000360884
       0.7325      0.028782   0.000297919   0.000297917  -0.000364193  -0.000364196
        0.735     0.0288314   0.000292429   0.000292428  -0.000367511  -0.000367512
       0.7375      0.028881   0.000286985   0.000286985  -0.000370812  -0.000370812
         0.74     0.0289368   0.000282013   0.000282011  -0.000374176  -0.000374178
       0.7425     0.0289933   0.000276948    0.00027695   -0.00037748  -0.000377479
        0.745     0.0290214   0.000269961   0.000269966  -0.000380552  -0.000380545
       0.7475     0.0290428   0.000262751   0.000262753   -0.00038361  -0.000383608
         0.75     0.0290916   0.000257276   0.000257269  -0.000386855  -0.000386862
       0.7525     0.0291405   0.000251826   0.000251826  -0.000390077  -0.000390077
        0.755     0.0291902   0.000246446   0.000246447  -0.000393275  -0.000393275
       0.7575     0.0292389    0.00024104    0.00024104   -0.00039642  -0.000396421
         0.76     0.0292885    0.00023571    0.00023571  -0.000399527  -0.000399527
       0.7625     0.0293388   0.000230509   0.000230508  -0.000402544  -0.000402544
        0.765     0.0293905   0.000225521   0.000225521  -0.000405405  -0.000405406
       0.7675     0.0294473   0.000220403   0.000220401  -0.000408705  -0.000408707
         0.77     0.0295024   0.000214259    0.00021426   -0.00041299  -0.000412989
       0.7725     0.0295182   0.000206844   0.000206851  -0.000415722  -0.000415714
        0.775      0.029569   0.000201655    0.00020165  -0.000418431  -0.000418437
       0.7775     0.0296125   0.000195624   0.000195625  -0.000420384  -0.000420384
         0.78     0.0296621   0.000190457   0.000190457  -0.000425367  -0.000425368
       0.7825     0.0297126    0.00018535    0.00018535  -0.000429524  -0.000429525
        0.785     0.0297645    0.00018027    0.00018027  -0.000432571  -0.000432572
       0.7875     0.0298152   0.000175094   0.000175094  -0.000435492  -0.000435492
         0.79     0.0298661   0.000169968   0.000169968  -0.000438259  -0.000438259
       0.7925     0.0299169   0.000164935   0.000164935  -0.000440623  -0.000440624
        0.795      0.029968   0.000159905   0.000159905  -0.000443091  -0.000443092
       0.7975     0.0300208   0.000154121   0.000154121  -0.000448979  -0.000448979
          0.8      0.030075   0.000148978   0.000148977  -0.000452889   -0.00045289
       0.8025     0.0301287   0.000143939   0.000143939  -0.000455903  -0.000455904
        0.805     0.0301922   0.000139576   0.000139575  -0.000458939  -0.000458941
       0.8075     0.0302296   0.000133748   0.000133752  -0.000461472  -0.000461466
         0.81      0.030261   0.000127772   0.000127773  -0.000463604  -0.000463603
       0.8125      0.030314   0.000122863   0.000122858   -0.00046627  -0.000466275
        0.815     0.0303696   0.000116957   0.000116957  -0.000470988  -0.000470988
       0.8175     0.0304172   0.000111082   0.000111084  -0.000474059  -0.000474059
         0.82     0.0304688   0.000106167   0.000106166   -0.00047788   -0.00047788
       0.8225     0.0305218     0.0001013     0.0001013  -0.000480996  -0.000480996
        0.825     0.0305748   9.65141e-05   9.65146e-05  -0.000483713  -0.000483713
       0.8275      0.030628    9.1532e-05   9.15311e-05  -0.000486619   -0.00048662
         0.83     0.0306818   8.57306e-05   8.57308e-05  -0.000490396  -0.000490397
       0.8325      0.030735   8.05265e-05   8.05261e-05  -0.000493508  -0.000493508
        0.835     0.0307859    7.5383e-05    7.5384e-05  -0.000496348  -0.000496348
       0.8375     0.0308472   7.10023e-05   7.10002e-05  -0.000499309  -0.000499312
         0.84     0.0309017   6.61448e-05    6.6145e-05  -0.000502152   -0.00050215
       0.8425     0.0309565   6.13127e-05   6.13126e-05  -0.000504975  -0.000504975
        0.845     0.0310118   5.65123e-05   5.65125e-05  -0.000507782  -0.000507782
       0.8475     0.0310677   5.17619e-05   5.17611e-05  -0.000510567  -0.000510568
         0.85     0.0311244   4.70718e-05   4.70717e-05  -0.000513325  -0.000513325
       0.8525     0.0311825   4.24778e-05   4.24771e-05   -0.00051604  -0.000516041
        0.855     0.0312441   3.81239e-05   3.81226e-05  -0.000518705  -0.000518706
       0.8575     0.0313089   3.40441e-05   3.40428e-05  -0.000521211  -0.000521213
         0.86      0.031341   2.80302e-05   2.80363e-05   -0.00052261  -0.000522603
       0.8625     0.0313939   2.27103e-05   2.27077e-05  -0.000525413  -0.000525417
        0.865     0.0314564     1.796e-05   1.79577e-05   -0.00053168  -0.000531682
       0.8675     0.0315215   1.36544e-05   1.36534e-05  -0.000534923  -0.000534924
         0.87     0.0315954   9.83774e-06   9.83751e-06    -0.0005378  -0.000537802
       0.8725     0.0316909   7.13761e-06   7.13199e-06  -0.000540776  -0.000540782
        0.875     0.0316819  -3.95476e-07  -3.93403e-07  -0.000541924  -0.000541919
       0.8775       0.03174  -5.44797e-06  -5.44234e-06   -0.00054401  -0.000544004
         0.88     0.0318268  -9.13282e-06  -9.13808e-06  -0.000547964  -0.000547972
       0.8825      0.031814  -1.69448e-05  -1.69448e-05  -0.000552659  -0.000552658
        0.885     0.0318647  -2.18866e-05   -2.1881e-05  -0.000555454  -0.000555447
       0.8875     0.0319243  -2.63821e-05  -2.63827e-05  -0.000558118  -0.000558119
         0.89     0.0319862  -3.07578e-05  -3.07588e-05  -0.000560719   -0.00056072
       0.8925     0.0320516  -3.49186e-05  -3.49195e-05   -0.00056327  -0.000563271
        0.895     0.0321299  -3.83702e-05  -3.83717e-05  -0.000565828  -0.000565831
       0.8975     0.0321859  -4.27032e-05  -4.27012e-05   -0.00056764  -0.000567636
          0.9     0.0321908  -5.00498e-05  -5.00649e-05  -0.000569339  -0.000569357
       0.9025     0.0322513  -5.54803e-05  -5.54654e-05  -0.000572464  -0.000572447
        0.905     0.0323123  -5.99866e-05  -5.99865e-05  -0.000574835  -0.000574835
       0.9075     0.0323745  -6.44045e-05  -6.44051e-05  -0.000581056  -0.000581057
         0.91     0.0324366  -6.87302e-05  -6.87303e-05  -0.000583813  -0.000583813
       0.9125     0.0324993  -7.29395e-05  -7.29398e-05  -0.000585309  -0.000585309
        0.915     0.0325632  -7.69776e-05  -7.69781e-05    -0.0005871    -0.0005871
       0.9175     0.0326304   -8.0987e-05  -8.09881e-05  -0.000592842  -0.000592843
