# Probe 0 (2 0 0)
# Probe 1 (3 -1.5 0)
# Probe 2 (3 1.5 0)
# Probe 3 (4 -2 0)
# Probe 4 (4 2 0)
#       Probe             0             1             2             3             4
#        Time
        0.285             (0.935763 -0.00307771 1.05659e-21)             (0.995431 0.0199499 -1.3914e-22)             (0.995431 -0.0199499 1.11207e-22)             (1.00067 0.00818142 0)             (1.00067 -0.00818142 0)
       0.2875             (0.935644 -0.00308457 1.05924e-21)             (0.995434 0.0199848 -1.3798e-22)             (0.995434 -0.0199848 1.10222e-22)             (1.00067 0.00819807 0)             (1.00067 -0.00819807 0)
         0.29             (0.935526 -0.00309145 1.06181e-21)             (0.995436 0.0200198 -1.36807e-22)             (0.995436 -0.0200198 1.09235e-22)             (1.00068 0.0082147 0)             (1.00068 -0.0082147 0)
       0.2925             (0.935407 -0.00309834 1.06438e-21)             (0.995438 0.0200547 -1.3565e-22)             (0.995438 -0.0200547 1.08247e-22)             (1.00068 0.00823128 0)             (1.00068 -0.00823128 0)
        0.295             (0.935287 -0.00310523 1.06684e-21)             (0.99544 0.0200897 -1.34491e-22)             (0.99544 -0.0200897 1.07255e-22)             (1.00068 0.00824782 0)             (1.00068 -0.00824782 0)
       0.2975             (0.935168 -0.00311214 1.06936e-21)             (0.995442 0.0201246 -1.33299e-22)             (0.995442 -0.0201246 1.06244e-22)             (1.00069 0.00826432 0)             (1.00069 -0.00826432 0)
          0.3             (0.935049 -0.00311906 1.0719e-21)             (0.995444 0.0201596 -1.32039e-22)             (0.995444 -0.0201596 1.05189e-22)             (1.00069 0.00828078 0)             (1.00069 -0.00828078 0)
       0.3025             (0.934929 -0.00312599 1.07426e-21)             (0.995446 0.0201946 -1.30828e-22)             (0.995446 -0.0201946 1.04164e-22)             (1.0007 0.0082972 0)             (1.0007 -0.0082972 0)
        0.305             (0.934809 -0.00313294 1.0766e-21)             (0.995448 0.0202295 -1.29641e-22)             (0.995448 -0.0202295 1.03155e-22)             (1.0007 0.00831358 0)             (1.0007 -0.00831358 0)
       0.3075             (0.934689 -0.00313989 1.07928e-21)             (0.99545 0.0202645 -1.28515e-22)             (0.99545 -0.0202645 1.02195e-22)             (1.0007 0.00832992 0)             (1.0007 -0.00832992 0)
