0.3536 	0.3536 	0 	-0.556968
0.37194 	0.37194 	5.55112e-18 	-0.551345
0.393153 	0.393153 	8.11711e-18 	-0.504111
0.412175 	0.412175 	5.04806e-18 	-0.507956
0.448053 	0.448053 	1.28283e-17 	-0.491285
0.470631 	0.470631 	2.1208e-17 	-0.461508
0.47348 	0.47348 	2.24647e-17 	-0.458813
0.488018 	0.488018 	2.29136e-17 	-0.458813
0.505631 	0.505631 	2.17191e-17 	-0.458813
0.529927 	0.529927 	2.25514e-17 	-0.438808
0.573159 	0.573159 	2.39392e-17 	-0.416599
0.595459 	0.595459 	2.28808e-17 	-0.397083
0.595748 	0.595748 	2.22478e-17 	-0.397083
0.618287 	0.618287 	2.85104e-17 	-0.397083
0.664503 	0.664503 	3.57353e-17 	-0.377694
